id,name,acronym,parent_structure_id,depth,cell count,area (mm^3),density (cells/mm^3)
606,"left Medial amygdalar nucleus, posterodorsal part, sublayer c",MEApd-c-L,603,8,0.0,0.0,
10606,"right Medial amygdalar nucleus, posterodorsal part, sublayer c",MEApd-c-R,603,8,0.0,0.0,
623,"left Bed nuclei of the stria terminalis, anterior division, anterolateral area",BSTal-L,622,8,0.0,0.0,
286,"left Agranular insular area, posterior part, layer 1",AIp1-L,285,8,0.0,0.0,
10660,"right Medial geniculate complex, ventral part",MGv-R,658,8,0.0,0.0,
284,"left Agranular insular area, dorsal part, layer 6b",AId6b-L,279,8,0.0,0.0,
10189,"right Primary visual area, layer 5",VISp5-R,185,8,0.0,0.0,
10184,"right Lateral visual area, layer 6b",VISl6b-R,178,8,0.0,0.0,
27,"left Secondary motor area, layer 5",MOs5-L,24,8,0.0,0.0,
10026,"right Secondary motor area, layer 2/3",MOs2/3-R,24,8,2.0,1.902859375,1.0510498181191135
186,"left Primary visual area, layer 1",VISp1-L,185,8,0.0,0.0,
10186,"right Primary visual area, layer 1",VISp1-R,185,8,0.0,0.0,
187,"left Primary visual area, layer 2/3",VISp2/3-L,185,8,0.0,0.0,
10187,"right Primary visual area, layer 2/3",VISp2/3-R,185,8,0.0,0.0,
188,"left Primary visual area, layer 4",VISp4-L,185,8,0.0,0.0,
10188,"right Primary visual area, layer 4",VISp4-R,185,8,0.0,0.0,
189,"left Primary visual area, layer 5",VISp5-L,185,8,0.0,0.0,
190,"left Primary visual area, layer 6a",VISp6a-L,185,8,0.0,0.0,
10027,"right Secondary motor area, layer 5",MOs5-R,24,8,1.0,2.261203125,0.4422424456007241
10190,"right Primary visual area, layer 6a",VISp6a-R,185,8,0.0,0.0,
191,"left Primary visual area, layer 6b",VISp6b-L,185,8,0.0,0.0,
10191,"right Primary visual area, layer 6b",VISp6b-R,185,8,0.0,0.0,
26,"left Secondary motor area, layer 2/3",MOs2/3-L,24,8,0.0,0.0,
193,"left Posterolateral visual area, layer 1",VISpl1-L,192,8,0.0,0.0,
10193,"right Posterolateral visual area, layer 1",VISpl1-R,192,8,0.0,0.0,
194,"left Posterolateral visual area, layer 2/3",VISpl2/3-L,192,8,0.0,0.0,
10194,"right Posterolateral visual area, layer 2/3",VISpl2/3-R,192,8,0.0,0.0,
195,"left Posterolateral visual area, layer 4",VISpl4-L,192,8,0.0,0.0,
10195,"right Posterolateral visual area, layer 4",VISpl4-R,192,8,0.0,0.0,
184,"left Lateral visual area, layer 6b",VISl6b-L,178,8,0.0,0.0,
10183,"right Lateral visual area, layer 6a",VISl6a-R,178,8,0.0,0.0,
10219,"right Postrhinal area, layer 6b",VISpor6b-R,213,8,0.0,0.0,
176,"left Anteromedial visual area, layer 6a",VISam6a-L,171,8,0.0,0.0,
170,"left Anterolateral visual area, layer 6b",VISal6b-L,164,8,0.0,0.0,
10170,"right Anterolateral visual area, layer 6b",VISal6b-R,164,8,0.0,0.0,
172,"left Anteromedial visual area, layer 1",VISam1-L,171,8,0.0,0.0,
10172,"right Anteromedial visual area, layer 1",VISam1-R,171,8,0.0,0.0,
173,"left Anteromedial visual area, layer 2/3",VISam2/3-L,171,8,0.0,0.0,
10173,"right Anteromedial visual area, layer 2/3",VISam2/3-R,171,8,0.0,0.0,
174,"left Anteromedial visual area, layer 4",VISam4-L,171,8,0.0,0.0,
10174,"right Anteromedial visual area, layer 4",VISam4-R,171,8,0.0,0.0,
175,"left Anteromedial visual area, layer 5",VISam5-L,171,8,0.0,0.0,
10175,"right Anteromedial visual area, layer 5",VISam5-R,171,8,0.0,0.0,
10176,"right Anteromedial visual area, layer 6a",VISam6a-R,171,8,0.0,0.0,
183,"left Lateral visual area, layer 6a",VISl6a-L,178,8,0.0,0.0,
177,"left Anteromedial visual area, layer 6b",VISam6b-L,171,8,0.0,0.0,
10177,"right Anteromedial visual area, layer 6b",VISam6b-R,171,8,0.0,0.0,
179,"left Lateral visual area, layer 1",VISl1-L,178,8,0.0,0.0,
10179,"right Lateral visual area, layer 1",VISl1-R,178,8,0.0,0.0,
180,"left Lateral visual area, layer 2/3",VISl2/3-L,178,8,0.0,0.0,
10180,"right Lateral visual area, layer 2/3",VISl2/3-R,178,8,0.0,0.0,
181,"left Lateral visual area, layer 4",VISl4-L,178,8,0.0,0.0,
10181,"right Lateral visual area, layer 4",VISl4-R,178,8,0.0,0.0,
182,"left Lateral visual area, layer 5",VISl5-L,178,8,0.0,0.0,
10182,"right Lateral visual area, layer 5",VISl5-R,178,8,0.0,0.0,
196,"left Posterolateral visual area, layer 5",VISpl5-L,192,8,0.0,0.0,
10196,"right Posterolateral visual area, layer 5",VISpl5-R,192,8,0.0,0.0,
197,"left Posterolateral visual area, layer 6a",VISpl6a-L,192,8,0.0,0.0,
212,"left Laterointermediate area, layer 6b",VISli6b-L,206,8,0.0,0.0,
207,"left Laterointermediate area, layer 1",VISli1-L,206,8,0.0,0.0,
10207,"right Laterointermediate area, layer 1",VISli1-R,206,8,0.0,0.0,
208,"left Laterointermediate area, layer 2/3",VISli2/3-L,206,8,0.0,0.0,
10208,"right Laterointermediate area, layer 2/3",VISli2/3-R,206,8,0.0,0.0,
209,"left Laterointermediate area, layer 4",VISli4-L,206,8,0.0,0.0,
10209,"right Laterointermediate area, layer 4",VISli4-R,206,8,0.0,0.0,
210,"left Laterointermediate area, layer 5",VISli5-L,206,8,0.0,0.0,
10210,"right Laterointermediate area, layer 5",VISli5-R,206,8,0.0,0.0,
211,"left Laterointermediate area, layer 6a",VISli6a-L,206,8,0.0,0.0,
10211,"right Laterointermediate area, layer 6a",VISli6a-R,206,8,0.0,0.0,
10212,"right Laterointermediate area, layer 6b",VISli6b-R,206,8,0.0,0.0,
10197,"right Posterolateral visual area, layer 6a",VISpl6a-R,192,8,0.0,0.0,
214,"left Postrhinal area, layer 1",VISpor1-L,213,8,0.0,0.0,
10214,"right Postrhinal area, layer 1",VISpor1-R,213,8,0.0,0.0,
215,"left Postrhinal area, layer 2/3",VISpor2/3-L,213,8,0.0,0.0,
10215,"right Postrhinal area, layer 2/3",VISpor2/3-R,213,8,0.0,0.0,
216,"left Postrhinal area, layer 4",VISpor4-L,213,8,0.0,0.0,
10216,"right Postrhinal area, layer 4",VISpor4-R,213,8,0.0,0.0,
217,"left Postrhinal area, layer 5",VISpor5-L,213,8,0.0,0.0,
10217,"right Postrhinal area, layer 5",VISpor5-R,213,8,0.0,0.0,
218,"left Postrhinal area, layer 6a",VISpor6a-L,213,8,0.0,0.0,
10218,"right Postrhinal area, layer 6a",VISpor6a-R,213,8,0.0,0.0,
205,"left posteromedial visual area, layer 6b",VISpm6b-L,199,8,0.0,0.0,
10204,"right posteromedial visual area, layer 6a",VISpm6a-R,199,8,0.0,0.0,
204,"left posteromedial visual area, layer 6a",VISpm6a-L,199,8,0.0,0.0,
10203,"right posteromedial visual area, layer 5",VISpm5-R,199,8,0.0,0.0,
198,"left Posterolateral visual area, layer 6b",VISpl6b-L,192,8,0.0,0.0,
10198,"right Posterolateral visual area, layer 6b",VISpl6b-R,192,8,0.0,0.0,
10025,"right Secondary motor area, layer 1",MOs1-R,24,8,1.0,1.159859375,0.8621734854710297
25,"left Secondary motor area, layer 1",MOs1-L,24,8,0.0,0.0,
10023,"right Primary motor area, Layer 6b",MOp6b-R,18,8,0.0,0.0,
23,"left Primary motor area, Layer 6b",MOp6b-L,18,8,0.0,0.0,
10022,"right Primary motor area, Layer 6a",MOp6a-R,18,8,0.0,0.0,
22,"left Primary motor area, Layer 6a",MOp6a-L,18,8,0.0,0.0,
10021,"right Primary motor area, Layer 5",MOp5-R,18,8,0.0,0.0,
21,"left Primary motor area, Layer 5",MOp5-L,18,8,0.0,0.0,
10020,"right Primary motor area, Layer 2/3",MOp2/3-R,18,8,1.0,1.844640625,0.5421110141711207
20,"left Primary motor area, Layer 2/3",MOp2/3-L,18,8,0.0,0.0,
10019,"right Primary motor area, Layer 1",MOp1-R,18,8,0.0,0.0,
19,"left Primary motor area, Layer 1",MOp1-L,18,8,0.0,0.0,
200,"left posteromedial visual area, layer 1",VISpm1-L,199,8,0.0,0.0,
10200,"right posteromedial visual area, layer 1",VISpm1-R,199,8,0.0,0.0,
201,"left posteromedial visual area, layer 2/3",VISpm2/3-L,199,8,0.0,0.0,
10201,"right posteromedial visual area, layer 2/3",VISpm2/3-R,199,8,0.0,0.0,
202,"left posteromedial visual area, layer 4",VISpm4-L,199,8,0.0,0.0,
10202,"right posteromedial visual area, layer 4",VISpm4-R,199,8,0.0,0.0,
203,"left posteromedial visual area, layer 5",VISpm5-L,199,8,0.0,0.0,
10169,"right Anterolateral visual area, layer 6a",VISal6a-R,164,8,0.0,0.0,
169,"left Anterolateral visual area, layer 6a",VISal6a-L,164,8,0.0,0.0,
10168,"right Anterolateral visual area, layer 5",VISal5-R,164,8,0.0,0.0,
39,"left Primary somatosensory area, layer 2/3",SSp2/3-L,37,8,0.0,0.0,
44,"left Primary somatosensory area, nose",SSp-n-L,37,8,0.0,0.0,
10043,"right Primary somatosensory area, layer 6b",SSp6b-R,37,8,0.0,0.0,
43,"left Primary somatosensory area, layer 6b",SSp6b-L,37,8,0.0,0.0,
10042,"right Primary somatosensory area, layer 6a",SSp6a-R,37,8,0.0,0.0,
42,"left Primary somatosensory area, layer 6a",SSp6a-L,37,8,0.0,0.0,
10041,"right Primary somatosensory area, layer 5",SSp5-R,37,8,0.0,0.0,
41,"left Primary somatosensory area, layer 5",SSp5-L,37,8,0.0,0.0,
10040,"right Primary somatosensory area, layer 4",SSp4-R,37,8,0.0,0.0,
40,"left Primary somatosensory area, layer 4",SSp4-L,37,8,0.0,0.0,
10039,"right Primary somatosensory area, layer 2/3",SSp2/3-R,37,8,0.0,0.0,
10038,"right Primary somatosensory area, layer 1",SSp1-R,37,8,0.0,0.0,
128,"left Dorsal auditory area, layer 6b",AUDd6b-L,122,8,0.0,0.0,
38,"left Primary somatosensory area, layer 1",SSp1-L,37,8,0.0,0.0,
123,"left Dorsal auditory area, layer 1",AUDd1-L,122,8,0.0,0.0,
10123,"right Dorsal auditory area, layer 1",AUDd1-R,122,8,0.0,0.0,
124,"left Dorsal auditory area, layer 2/3",AUDd2/3-L,122,8,0.0,0.0,
10124,"right Dorsal auditory area, layer 2/3",AUDd2/3-R,122,8,0.0,0.0,
125,"left Dorsal auditory area, layer 4",AUDd4-L,122,8,0.0,0.0,
10125,"right Dorsal auditory area, layer 4",AUDd4-R,122,8,0.0,0.0,
126,"left Dorsal auditory area, layer 5",AUDd5-L,122,8,0.0,0.0,
10126,"right Dorsal auditory area, layer 5",AUDd5-R,122,8,0.0,0.0,
127,"left Dorsal auditory area, layer 6a",AUDd6a-L,122,8,0.0,0.0,
10044,"right Primary somatosensory area, nose",SSp-n-R,37,8,0.0,0.0,
51,"left Primary somatosensory area, barrel field",SSp-bfd-L,37,8,0.0,0.0,
10051,"right Primary somatosensory area, barrel field",SSp-bfd-R,37,8,0.0,0.0,
65,"left Primary somatosensory area, lower limb",SSp-ll-L,37,8,0.0,0.0,
10106,"right Supplemental somatosensory area, layer 6b",SSs6b-R,100,8,0.0,0.0,
106,"left Supplemental somatosensory area, layer 6b",SSs6b-L,100,8,0.0,0.0,
10105,"right Supplemental somatosensory area, layer 6a",SSs6a-R,100,8,0.0,0.0,
105,"left Supplemental somatosensory area, layer 6a",SSs6a-L,100,8,0.0,0.0,
10104,"right Supplemental somatosensory area, layer 5",SSs5-R,100,8,0.0,0.0,
104,"left Supplemental somatosensory area, layer 5",SSs5-L,100,8,0.0,0.0,
10103,"right Supplemental somatosensory area, layer 4",SSs4-R,100,8,0.0,0.0,
103,"left Supplemental somatosensory area, layer 4",SSs4-L,100,8,0.0,0.0,
10102,"right Supplemental somatosensory area, layer 2/3",SSs2/3-R,100,8,0.0,0.0,
102,"left Supplemental somatosensory area, layer 2/3",SSs2/3-L,100,8,0.0,0.0,
10101,"right Supplemental somatosensory area, layer 1",SSs1-R,100,8,0.0,0.0,
101,"left Supplemental somatosensory area, layer 1",SSs1-L,100,8,0.0,0.0,
10093,"right Primary somatosensory area, unassigned",SSp-un-R,37,8,0.0,0.0,
93,"left Primary somatosensory area, unassigned",SSp-un-L,37,8,0.0,0.0,
10086,"right Primary somatosensory area, trunk",SSp-tr-R,37,8,0.0,0.0,
86,"left Primary somatosensory area, trunk",SSp-tr-L,37,8,0.0,0.0,
10079,"right Primary somatosensory area, upper limb",SSp-ul-R,37,8,0.0,0.0,
79,"left Primary somatosensory area, upper limb",SSp-ul-L,37,8,0.0,0.0,
10072,"right Primary somatosensory area, mouth",SSp-m-R,37,8,0.0,0.0,
72,"left Primary somatosensory area, mouth",SSp-m-L,37,8,0.0,0.0,
10065,"right Primary somatosensory area, lower limb",SSp-ll-R,37,8,0.0,0.0,
10127,"right Dorsal auditory area, layer 6a",AUDd6a-R,122,8,0.0,0.0,
10128,"right Dorsal auditory area, layer 6b",AUDd6b-R,122,8,0.0,0.0,
168,"left Anterolateral visual area, layer 5",VISal5-L,164,8,0.0,0.0,
154,"left Ventral auditory area, layer 5",AUDv5-L,150,8,0.0,0.0,
10148,"right Posterior auditory area, layer 6a",AUDpo6a-R,143,8,0.0,0.0,
149,"left Posterior auditory area, layer 6b",AUDpo6b-L,143,8,0.0,0.0,
10149,"right Posterior auditory area, layer 6b",AUDpo6b-R,143,8,0.0,0.0,
28,"left Secondary motor area, layer 6a",MOs6a-L,24,8,0.0,0.0,
151,"left Ventral auditory area, layer 1",AUDv1-L,150,8,0.0,0.0,
10151,"right Ventral auditory area, layer 1",AUDv1-R,150,8,0.0,0.0,
152,"left Ventral auditory area, layer 2/3",AUDv2/3-L,150,8,0.0,0.0,
10152,"right Ventral auditory area, layer 2/3",AUDv2/3-R,150,8,0.0,0.0,
153,"left Ventral auditory area, layer 4",AUDv4-L,150,8,0.0,0.0,
10153,"right Ventral auditory area, layer 4",AUDv4-R,150,8,0.0,0.0,
10154,"right Ventral auditory area, layer 5",AUDv5-R,150,8,0.0,0.0,
129,left Laterolateral anterior visual area,VISlla-L,122,8,0.0,0.0,
155,"left Ventral auditory area, layer 6a",AUDv6a-L,150,8,0.0,0.0,
10155,"right Ventral auditory area, layer 6a",AUDv6a-R,150,8,0.0,0.0,
156,"left Ventral auditory area, layer 6b",AUDv6b-L,150,8,0.0,0.0,
10156,"right Ventral auditory area, layer 6b",AUDv6b-R,150,8,0.0,0.0,
165,"left Anterolateral visual area, layer 1",VISal1-L,164,8,0.0,0.0,
10165,"right Anterolateral visual area, layer 1",VISal1-R,164,8,0.0,0.0,
166,"left Anterolateral visual area, layer 2/3",VISal2/3-L,164,8,0.0,0.0,
10166,"right Anterolateral visual area, layer 2/3",VISal2/3-R,164,8,0.0,0.0,
167,"left Anterolateral visual area, layer 4",VISal4-L,164,8,0.0,0.0,
10167,"right Anterolateral visual area, layer 4",VISal4-R,164,8,0.0,0.0,
148,"left Posterior auditory area, layer 6a",AUDpo6a-L,143,8,0.0,0.0,
10147,"right Posterior auditory area, layer 5",AUDpo5-R,143,8,0.0,0.0,
147,"left Posterior auditory area, layer 5",AUDpo5-L,143,8,0.0,0.0,
10146,"right Posterior auditory area, layer 4",AUDpo4-R,143,8,0.0,0.0,
10129,right Laterolateral anterior visual area,VISlla-R,122,8,0.0,0.0,
137,"left Primary auditory area, layer 1",AUDp1-L,136,8,0.0,0.0,
10137,"right Primary auditory area, layer 1",AUDp1-R,136,8,0.0,0.0,
138,"left Primary auditory area, layer 2/3",AUDp2/3-L,136,8,0.0,0.0,
10138,"right Primary auditory area, layer 2/3",AUDp2/3-R,136,8,0.0,0.0,
10029,"right Secondary motor area, layer 6b",MOs6b-R,24,8,0.0,0.0,
139,"left Primary auditory area, layer 4",AUDp4-L,136,8,0.0,0.0,
10139,"right Primary auditory area, layer 4",AUDp4-R,136,8,0.0,0.0,
140,"left Primary auditory area, layer 5",AUDp5-L,136,8,0.0,0.0,
10140,"right Primary auditory area, layer 5",AUDp5-R,136,8,0.0,0.0,
141,"left Primary auditory area, layer 6a",AUDp6a-L,136,8,0.0,0.0,
10141,"right Primary auditory area, layer 6a",AUDp6a-R,136,8,0.0,0.0,
142,"left Primary auditory area, layer 6b",AUDp6b-L,136,8,0.0,0.0,
10142,"right Primary auditory area, layer 6b",AUDp6b-R,136,8,0.0,0.0,
29,"left Secondary motor area, layer 6b",MOs6b-L,24,8,0.0,0.0,
10028,"right Secondary motor area, layer 6a",MOs6a-R,24,8,0.0,0.0,
144,"left Posterior auditory area, layer 1",AUDpo1-L,143,8,0.0,0.0,
10144,"right Posterior auditory area, layer 1",AUDpo1-R,143,8,0.0,0.0,
145,"left Posterior auditory area, layer 2/3",AUDpo2/3-L,143,8,0.0,0.0,
10145,"right Posterior auditory area, layer 2/3",AUDpo2/3-R,143,8,0.0,0.0,
146,"left Posterior auditory area, layer 4",AUDpo4-L,143,8,0.0,0.0,
219,"left Postrhinal area, layer 6b",VISpor6b-L,213,8,0.0,0.0,
10205,"right posteromedial visual area, layer 6b",VISpm6b-R,199,8,0.0,0.0,
234,"left Anterior cingulate area, ventral part, layer 2/3",ACAv2/3-L,232,8,0.0,0.0,
10269,"right Orbital area, medial part, layer 6a",ORBm6a-R,264,8,1.0,0.09321875,10.727455581629233
10229,"right Anterior cingulate area, dorsal part, layer 5",ACAd5-R,226,8,3.0,0.59771875,5.019082971715377
230,"left Anterior cingulate area, dorsal part, layer 6a",ACAd6a-L,226,8,0.0,0.0,
10230,"right Anterior cingulate area, dorsal part, layer 6a",ACAd6a-R,226,8,0.0,0.0,
231,"left Anterior cingulate area, dorsal part, layer 6b",ACAd6b-L,226,8,0.0,0.0,
10231,"right Anterior cingulate area, dorsal part, layer 6b",ACAd6b-R,226,8,0.0,0.0,
233,"left Anterior cingulate area, ventral part, layer 1",ACAv1-L,232,8,0.0,0.0,
10268,"right Orbital area, medial part, layer 5",ORBm5-R,264,8,3.0,0.2356875,12.728719172633253
269,"left Orbital area, medial part, layer 6a",ORBm6a-L,264,8,0.0,0.0,
270,"left Orbital area, medial part, layer 6b",ORBm6b-L,264,8,0.0,0.0,
275,"left Orbital area, ventrolateral part, layer 5",ORBvl5-L,272,8,0.0,0.0,
10270,"right Orbital area, medial part, layer 6b",ORBm6b-R,264,8,0.0,0.0,
10233,"right Anterior cingulate area, ventral part, layer 1",ACAv1-R,232,8,0.0,0.0,
10234,"right Anterior cingulate area, ventral part, layer 2/3",ACAv2/3-R,232,8,3.0,0.261859375,11.456530819261292
235,"left Anterior cingulate area, ventral part, layer 5",ACAv5-L,232,8,3.0,0.504171875,5.950351752564539
10235,"right Anterior cingulate area, ventral part, layer 5",ACAv5-R,232,8,13.0,0.49821875,26.092956156306844
273,"left Orbital area, ventrolateral part, layer 1",ORBvl1-L,272,8,0.0,0.0,
10273,"right Orbital area, ventrolateral part, layer 1",ORBvl1-R,272,8,0.0,0.0,
274,"left Orbital area, ventrolateral part, layer 2/3",ORBvl2/3-L,272,8,0.0,0.0,
229,"left Anterior cingulate area, dorsal part, layer 5",ACAd5-L,226,8,0.0,0.0,
10228,"right Anterior cingulate area, dorsal part, layer 2/3",ACAd2/3-R,226,8,2.0,0.30678125,6.519303249465214
228,"left Anterior cingulate area, dorsal part, layer 2/3",ACAd2/3-L,226,8,0.0,0.0,
10227,"right Anterior cingulate area, dorsal part, layer 1",ACAd1-R,226,8,0.0,0.0,
263,"left Orbital area, lateral part, layer 6b",ORBl6b-L,258,8,0.0,0.0,
265,"left Orbital area, medial part, layer 1",ORBm1-L,264,8,0.0,0.0,
10265,"right Orbital area, medial part, layer 1",ORBm1-R,264,8,0.0,0.0,
266,"left Orbital area, medial part, layer 2",ORBm2-L,264,8,0.0,0.0,
10266,"right Orbital area, medial part, layer 2",ORBm2-R,264,8,0.0,0.0,
267,"left Orbital area, medial part, layer 2/3",ORBm2/3-L,264,8,0.0,0.0,
10262,"right Orbital area, lateral part, layer 6a",ORBl6a-R,258,8,0.0,0.0,
262,"left Orbital area, lateral part, layer 6a",ORBl6a-L,258,8,0.0,0.0,
10267,"right Orbital area, medial part, layer 2/3",ORBm2/3-R,264,8,6.0,0.15665625,38.30041891083184
268,"left Orbital area, medial part, layer 5",ORBm5-L,264,8,0.0,0.0,
10261,"right Orbital area, lateral part, layer 5",ORBl5-R,258,8,0.0,0.0,
261,"left Orbital area, lateral part, layer 5",ORBl5-L,258,8,0.0,0.0,
10260,"right Orbital area, lateral part, layer 2/3",ORBl2/3-R,258,8,0.0,0.0,
260,"left Orbital area, lateral part, layer 2/3",ORBl2/3-L,258,8,0.0,0.0,
10259,"right Orbital area, lateral part, layer 1",ORBl1-R,258,8,0.0,0.0,
259,"left Orbital area, lateral part, layer 1",ORBl1-L,258,8,0.0,0.0,
227,"left Anterior cingulate area, dorsal part, layer 1",ACAd1-L,226,8,0.0,0.0,
10274,"right Orbital area, ventrolateral part, layer 2/3",ORBvl2/3-R,272,8,2.0,0.2616875,7.642703606400763
10263,"right Orbital area, lateral part, layer 6b",ORBl6b-R,258,8,0.0,0.0,
10237,"right Anterior cingulate area, ventral part, 6b",ACAv6b-R,232,8,0.0,0.0,
10277,"right Orbital area, ventrolateral part, layer 6b",ORBvl6b-R,272,8,0.0,0.0,
237,"left Anterior cingulate area, ventral part, 6b",ACAv6b-L,232,8,0.0,0.0,
10236,"right Anterior cingulate area, ventral part, 6a",ACAv6a-R,232,8,1.0,0.181671875,5.504429345488948
236,"left Anterior cingulate area, ventral part, 6a",ACAv6a-L,232,8,0.0,0.0,
282,"left Agranular insular area, dorsal part, layer 5",AId5-L,279,8,3.0,0.75421875,3.9776258545680543
10281,"right Agranular insular area, dorsal part, layer 2/3",AId2/3-R,279,8,20.0,0.46253125,43.2403215998919
281,"left Agranular insular area, dorsal part, layer 2/3",AId2/3-L,279,8,0.0,0.0,
10280,"right Agranular insular area, dorsal part, layer 1",AId1-R,279,8,0.0,0.0,
280,"left Agranular insular area, dorsal part, layer 1",AId1-L,279,8,0.0,0.0,
10282,"right Agranular insular area, dorsal part, layer 5",AId5-R,279,8,50.0,0.75565625,66.16765228898721
10283,"right Agranular insular area, dorsal part, layer 6a",AId6a-R,279,8,0.0,0.0,
283,"left Agranular insular area, dorsal part, layer 6a",AId6a-L,279,8,0.0,0.0,
10276,"right Orbital area, ventrolateral part, layer 6a",ORBvl6a-R,272,8,0.0,0.0,
277,"left Orbital area, ventrolateral part, layer 6b",ORBvl6b-L,272,8,0.0,0.0,
276,"left Orbital area, ventrolateral part, layer 6a",ORBvl6a-L,272,8,0.0,0.0,
10275,"right Orbital area, ventrolateral part, layer 5",ORBvl5-R,272,8,0.0,0.0,
697,left Rhomboid nucleus,RH-L,696,7,0.0,0.0,
11041,"right Lobule V, granular layer",CUL5gr-R,1038,7,0.0,0.0,
1043,"left Lobules IV-V, molecular layer","CUL4, 5mo-L",1042,7,0.0,0.0,
10996,right Nucleus prepositus,PRP-R,993,7,0.0,0.0,
1041,"left Lobule V, granular layer",CUL5gr-L,1038,7,0.0,0.0,
999,"left Parapyramidal nucleus, deep part",PPYd-L,998,7,0.0,0.0,
11040,"right Lobule V, Purkinje layer",CUL5pu-R,1038,7,0.0,0.0,
1040,"left Lobule V, Purkinje layer",CUL5pu-L,1038,7,0.0,0.0,
11039,"right Lobule V, molecular layer",CUL5mo-R,1038,7,0.0,0.0,
1039,"left Lobule V, molecular layer",CUL5mo-L,1038,7,0.0,0.0,
11037,"right Lobule IV, granular layer",CUL4gr-R,1034,7,0.0,0.0,
1037,"left Lobule IV, granular layer",CUL4gr-L,1034,7,0.0,0.0,
10693,right Parataenial nucleus,PT-R,691,7,8.0,0.114765625,69.7072838665759
699,left Paracentral nucleus,PCN-L,696,7,0.0,0.0,
10999,"right Parapyramidal nucleus, deep part",PPYd-R,998,7,0.0,0.0,
10697,right Rhomboid nucleus,RH-R,696,7,0.0,0.0,
10685,right Mediodorsal nucleus of thalamus,MD-R,683,7,29.0,0.68928125,42.07281135240513
694,left Nucleus of reuniens,RE-L,691,7,0.0,0.0,
10698,right Central medial nucleus of the thalamus,CM-R,696,7,1.0,0.127234375,7.859511236644971
1036,"left Lobule IV, Purkinje layer",CUL4pu-L,1034,7,0.0,0.0,
698,left Central medial nucleus of the thalamus,CM-L,696,7,0.0,0.0,
685,left Mediodorsal nucleus of thalamus,MD-L,683,7,0.0,0.0,
10684,right Intermediodorsal nucleus of the thalamus,IMD-R,683,7,7.0,0.0910625,76.87028140013726
684,left Intermediodorsal nucleus of the thalamus,IMD-L,683,7,0.0,0.0,
10682,right Lateral dorsal nucleus of thalamus,LD-R,674,7,0.0,0.0,
10694,right Nucleus of reuniens,RE-R,691,7,3.0,0.21415625,14.008463446665694
695,left Xiphoid thalamic nucleus,Xi-L,691,7,2.0,0.04153125,48.15650865312265
10695,right Xiphoid thalamic nucleus,Xi-R,691,7,1.0,0.04578125,21.84300341296928
11036,"right Lobule IV, Purkinje layer",CUL4pu-R,1034,7,0.0,0.0,
11003,right Medial vestibular nucleus,MV-R,1001,7,0.0,0.0,
11035,"right Lobule IV, molecular layer",CUL4mo-R,1034,7,0.0,0.0,
1035,"left Lobule IV, molecular layer",CUL4mo-L,1034,7,0.0,0.0,
1004,left Spinal vestibular nucleus,SPIV-L,1001,7,0.0,0.0,
11004,right Spinal vestibular nucleus,SPIV-R,1001,7,0.0,0.0,
1005,left Superior vestibular nucleus,SUV-L,1001,7,0.0,0.0,
11005,right Superior vestibular nucleus,SUV-R,1001,7,0.0,0.0,
1026,"left Lobule II, molecular layer",CENT2mo-L,1025,7,0.0,0.0,
11026,"right Lobule II, molecular layer",CENT2mo-R,1025,7,0.0,0.0,
689,left Submedial nucleus of the thalamus,SMT-L,683,7,0.0,0.0,
1027,"left Lobule II, Purkinje layer",CENT2pu-L,1025,7,0.0,0.0,
11002,right Lateral vestibular nucleus,LAV-R,1001,7,0.0,0.0,
1002,left Lateral vestibular nucleus,LAV-L,1001,7,0.0,0.0,
11027,"right Lobule II, Purkinje layer",CENT2pu-R,1025,7,0.0,0.0,
11043,"right Lobules IV-V, molecular layer","CUL4, 5mo-R",1042,7,0.0,0.0,
11000,"right Parapyramidal nucleus, superficial part",PPYs-R,998,7,0.0,0.0,
1000,"left Parapyramidal nucleus, superficial part",PPYs-L,998,7,0.0,0.0,
10689,right Submedial nucleus of the thalamus,SMT-R,683,7,0.0,0.0,
690,left Perireunensis nucleus,PR-L,683,7,0.0,0.0,
10690,right Perireunensis nucleus,PR-R,683,7,0.0,0.0,
692,left Paraventricular nucleus of the thalamus,PVT-L,691,7,1.0,0.217140625,4.605310498668778
1028,"left Lobule II, granular layer",CENT2gr-L,1025,7,0.0,0.0,
11028,"right Lobule II, granular layer",CENT2gr-R,1025,7,0.0,0.0,
1030,"left Lobule III, molecular layer",CENT3mo-L,1029,7,0.0,0.0,
11030,"right Lobule III, molecular layer",CENT3mo-R,1029,7,0.0,0.0,
10692,right Paraventricular nucleus of the thalamus,PVT-R,691,7,31.0,0.227078125,136.51689258927956
693,left Parataenial nucleus,PT-L,691,7,0.0,0.0,
1003,left Medial vestibular nucleus,MV-L,1001,7,0.0,0.0,
1031,"left Lobule III, Purkinje layer",CENT3pu-L,1029,7,0.0,0.0,
11031,"right Lobule III, Purkinje layer",CENT3pu-R,1029,7,0.0,0.0,
1032,"left Lobule III, granular layer",CENT3gr-L,1029,7,0.0,0.0,
11032,"right Lobule III, granular layer",CENT3gr-R,1029,7,0.0,0.0,
874,"left Interpeduncular nucleus, lateral",IPL-L,870,7,0.0,0.0,
31,"left Somatosensory areas, layer 1",SS1-L,30,7,0.0,0.0,
682,left Lateral dorsal nucleus of thalamus,LD-L,674,7,0.0,0.0,
